Source;Target;Type;id;weight
974;6;Undirected;1669;0.0025
410;198;Undirected;1670;0.0025
667;698;Undirected;1671;0.0025
846;164;Undirected;1672;0.0025
954;11;Undirected;1673;0.0025
248;392;Undirected;1674;0.0025
313;455;Undirected;1675;0.0025
686;124;Undirected;1676;0.0025
975;812;Undirected;1677;0.0025
20;294;Undirected;1678;0.005
655;572;Undirected;1679;0.0025
11;250;Undirected;1680;0.005
808;6;Undirected;1681;0.0025
571;6;Undirected;1682;0.0025
560;570;Undirected;1683;0.0025
572;701;Undirected;1684;0.0025
699;733;Undirected;1685;0.0025
6;387;Undirected;1686;0.0025
212;24;Undirected;1687;0.0025
424;6;Undirected;1688;0.0025
565;866;Undirected;1689;0.0075
214;727;Undirected;1690;0.0025
232;104;Undirected;1691;0.0025
976;6;Undirected;1692;0.0025
117;661;Undirected;1693;0.0025
977;627;Undirected;1694;0.0025
370;175;Undirected;1695;0.0025
223;433;Undirected;1696;0.0025
11;826;Undirected;1697;0.0025
6;584;Undirected;1698;0.0025
286;327;Undirected;1699;0.0025
455;659;Undirected;1700;0.005
11;97;Undirected;1701;0.0075
24;200;Undirected;1702;0.005
804;78;Undirected;1703;0.0025
49;705;Undirected;1704;0.0025
101;6;Undirected;1705;0.0025
730;760;Undirected;1706;0.0025
978;6;Undirected;1707;0.0075
569;381;Undirected;1708;0.0025
934;917;Undirected;1709;0.0025
457;661;Undirected;1710;0.0025
11;415;Undirected;1711;0.005
604;33;Undirected;1712;0.0025
625;571;Undirected;1713;0.0025
11;601;Undirected;1714;0.0025
966;11;Undirected;1715;0.0075
252;11;Undirected;1716;0.0025
929;889;Undirected;1717;0.0025
587;11;Undirected;1718;0.0025
11;525;Undirected;1719;0.0025
6;14;Undirected;1720;0.0025
24;6;Undirected;1721;0.005
891;69;Undirected;1722;0.0025
5;979;Undirected;1723;0.0025
48;830;Undirected;1724;0.0025
863;140;Undirected;1725;0.0025
849;717;Undirected;1726;0.0025
95;980;Undirected;1727;0.0025
981;175;Undirected;1728;0.0025
510;572;Undirected;1729;0.0025
122;531;Undirected;1730;0.0025
915;849;Undirected;1731;0.0025
406;44;Undirected;1732;0.0025
511;5;Undirected;1733;0.0025
216;21;Undirected;1734;0.0025
766;232;Undirected;1735;0.0025
589;6;Undirected;1736;0.0025
6;156;Undirected;1737;0.0025
590;717;Undirected;1738;0.0025
530;6;Undirected;1739;0.0025
5;724;Undirected;1740;0.0025
454;596;Undirected;1741;0.0025
729;982;Undirected;1742;0.0025
338;327;Undirected;1743;0.0025
983;11;Undirected;1744;0.0025
970;11;Undirected;1745;0.0025
193;150;Undirected;1746;0.005
482;6;Undirected;1747;0.0225
557;32;Undirected;1748;0.005
323;122;Undirected;1749;0.0025
223;149;Undirected;1750;0.0025
97;708;Undirected;1751;0.0025
202;11;Undirected;1752;0.0025
6;984;Undirected;1753;0.0025
79;394;Undirected;1754;0.0025
968;49;Undirected;1755;0.0025
586;164;Undirected;1756;0.0025
137;348;Undirected;1757;0.0025
273;11;Undirected;1758;0.005
737;11;Undirected;1759;0.0025
209;92;Undirected;1760;0.0025
393;279;Undirected;1761;0.0025
149;592;Undirected;1762;0.0025
656;852;Undirected;1763;0.0025
985;406;Undirected;1764;0.0025
589;175;Undirected;1765;0.0025
921;986;Undirected;1766;0.0025
174;187;Undirected;1767;0.0025
457;257;Undirected;1768;0.0025
30;6;Undirected;1769;0.0025
758;758;Undirected;1770;0.0025
31;780;Undirected;1771;0.0025
294;21;Undirected;1772;0.0025
3;327;Undirected;1773;0.0025
873;121;Undirected;1774;0.0025
864;178;Undirected;1775;0.0025
987;6;Undirected;1776;0.0025
23;52;Undirected;1777;0.0025
11;132;Undirected;1778;0.0175
145;39;Undirected;1779;0.01
11;577;Undirected;1780;0.0025
195;936;Undirected;1781;0.0025
248;334;Undirected;1782;0.0025
890;792;Undirected;1783;0.0025
258;474;Undirected;1784;0.0025
263;219;Undirected;1785;0.0025
484;6;Undirected;1786;0.0025
695;6;Undirected;1787;0.0025
324;11;Undirected;1788;0.0025
489;128;Undirected;1789;0.0025
780;495;Undirected;1790;0.0025
11;988;Undirected;1791;0.0025
11;255;Undirected;1792;0.005
761;202;Undirected;1793;0.0025
670;327;Undirected;1794;0.0025
6;329;Undirected;1795;0.0025
670;114;Undirected;1796;0.0025
912;11;Undirected;1797;0.0025
146;705;Undirected;1798;0.0025
145;727;Undirected;1799;0.0025
11;455;Undirected;1800;0.005
208;528;Undirected;1801;0.0025
66;662;Undirected;1802;0.0025
136;641;Undirected;1803;0.0025
349;641;Undirected;1804;0.0025
11;989;Undirected;1805;0.0025
472;11;Undirected;1806;0.0025
611;738;Undirected;1807;0.0025
520;505;Undirected;1808;0.0025
768;6;Undirected;1809;0.0025
734;11;Undirected;1810;0.0025
11;493;Undirected;1811;0.0025
355;72;Undirected;1812;0.0025
432;11;Undirected;1813;0.0025
569;380;Undirected;1814;0.0025
11;384;Undirected;1815;0.0025
288;218;Undirected;1816;0.0025
736;6;Undirected;1817;0.0025
298;653;Undirected;1818;0.0025
613;718;Undirected;1819;0.005
257;362;Undirected;1820;0.0025
990;11;Undirected;1821;0.0025
991;23;Undirected;1822;0.0025
622;992;Undirected;1823;0.0025
811;811;Undirected;1824;0.0025
24;594;Undirected;1825;0.0025
530;291;Undirected;1826;0.0025
886;993;Undirected;1827;0.0025
6;83;Undirected;1828;0.0025
224;758;Undirected;1829;0.0025
776;39;Undirected;1830;0.01
50;277;Undirected;1831;0.0025
578;97;Undirected;1832;0.0025
49;121;Undirected;1833;0.0025
112;555;Undirected;1834;0.0025
6;994;Undirected;1835;0.0025
208;286;Undirected;1836;0.0025
462;783;Undirected;1837;0.0025
845;466;Undirected;1838;0.0025
948;11;Undirected;1839;0.0025
98;710;Undirected;1840;0.0025
320;41;Undirected;1841;0.0025
4;299;Undirected;1842;0.0025
79;731;Undirected;1843;0.0225
58;511;Undirected;1844;0.0025
894;697;Undirected;1845;0.005
6;440;Undirected;1846;0.05
763;956;Undirected;1847;0.0025
46;245;Undirected;1848;0.0025
317;995;Undirected;1849;0.0025
973;319;Undirected;1850;0.0025
833;996;Undirected;1851;0.0025
475;792;Undirected;1852;0.0025
42;532;Undirected;1853;0.0025
88;769;Undirected;1854;0.005
499;997;Undirected;1855;0.0025
630;865;Undirected;1856;0.0025
6;526;Undirected;1857;0.0025
312;241;Undirected;1858;0.005
262;998;Undirected;1859;0.0025
279;11;Undirected;1860;0.0025
380;221;Undirected;1861;0.0025
454;127;Undirected;1862;0.0025
924;746;Undirected;1863;0.0025
599;6;Undirected;1864;0.0025
6;409;Undirected;1865;0.0025
543;603;Undirected;1866;0.005
761;203;Undirected;1867;0.0025
354;566;Undirected;1868;0.065
123;6;Undirected;1869;0.0025
20;999;Undirected;1870;0.005
572;151;Undirected;1871;0.0025
292;22;Undirected;1872;0.0025
150;788;Undirected;1873;0.0025
237;758;Undirected;1874;0.0025
41;23;Undirected;1875;0.0025
4;231;Undirected;1876;0.0025
413;24;Undirected;1877;0.0025
92;283;Undirected;1878;0.0075
230;191;Undirected;1879;0.0025
939;11;Undirected;1880;0.0025
206;752;Undirected;1881;0.0025
817;525;Undirected;1882;0.0025
246;65;Undirected;1883;0.0025
11;395;Undirected;1884;0.0075
516;207;Undirected;1885;0.0025
6;80;Undirected;1886;0.0125
232;198;Undirected;1887;0.0025
122;642;Undirected;1888;0.0025
902;900;Undirected;1889;0.0025
594;280;Undirected;1890;0.0025
558;686;Undirected;1891;0.0025
117;23;Undirected;1892;0.0025
739;812;Undirected;1893;0.0025
667;11;Undirected;1894;0.0025
617;1000;Undirected;1895;0.0025
136;621;Undirected;1896;0.0025
621;286;Undirected;1897;0.0025
211;6;Undirected;1898;0.0025
6;570;Undirected;1899;0.0025
11;756;Undirected;1900;0.005
6;1001;Undirected;1901;0.0025
11;982;Undirected;1902;0.0025
11;532;Undirected;1903;0.0075
917;799;Undirected;1904;0.0025
389;604;Undirected;1905;0.0025
39;300;Undirected;1906;0.005
11;63;Undirected;1907;0.0025
929;17;Undirected;1908;0.0025
597;1002;Undirected;1909;0.0025
596;11;Undirected;1910;0.0025
113;11;Undirected;1911;0.0025
1003;132;Undirected;1912;0.0025
1004;24;Undirected;1913;0.0025
654;352;Undirected;1914;0.0025
807;1003;Undirected;1915;0.0025
2;24;Undirected;1916;0.0025
667;417;Undirected;1917;0.0025
299;831;Undirected;1918;0.0025
597;11;Undirected;1919;0.0025
1005;147;Undirected;1920;0.0025
189;532;Undirected;1921;0.0025
918;6;Undirected;1922;0.0025
919;872;Undirected;1923;0.0025
835;572;Undirected;1924;0.005
11;574;Undirected;1925;0.0025
304;6;Undirected;1926;0.015
148;605;Undirected;1927;0.0025
11;179;Undirected;1928;0.0025
311;241;Undirected;1929;0.005
11;220;Undirected;1930;0.0025
55;546;Undirected;1931;0.0025
790;24;Undirected;1932;0.0025
199;11;Undirected;1933;0.0025
211;688;Undirected;1934;0.0025
118;785;Undirected;1935;0.0025
991;811;Undirected;1936;0.0025
942;471;Undirected;1937;0.0025
6;310;Undirected;1938;0.0025
880;6;Undirected;1939;0.0025
180;139;Undirected;1940;0.0025
23;663;Undirected;1941;0.0025
178;6;Undirected;1942;0.0025
917;11;Undirected;1943;0.0025
142;1006;Undirected;1944;0.0075
11;5;Undirected;1945;0.0075
24;366;Undirected;1946;0.0025
360;765;Undirected;1947;0.0025
100;208;Undirected;1948;0.0025
412;11;Undirected;1949;0.0025
971;11;Undirected;1950;0.0025
5;473;Undirected;1951;0.0025
666;11;Undirected;1952;0.0025
5;147;Undirected;1953;0.0025
11;584;Undirected;1954;0.0025
370;641;Undirected;1955;0.0025
831;220;Undirected;1956;0.0025
498;995;Undirected;1957;0.0025
644;64;Undirected;1958;0.0025
23;342;Undirected;1959;0.0025
121;581;Undirected;1960;0.0025
789;194;Undirected;1961;0.0025
85;572;Undirected;1962;0.0025
3;1007;Undirected;1963;0.0025
643;231;Undirected;1964;0.0025
822;151;Undirected;1965;0.0025
170;624;Undirected;1966;0.005
11;146;Undirected;1967;0.0025
780;248;Undirected;1968;0.0025
615;998;Undirected;1969;0.0025
11;438;Undirected;1970;0.0025
495;149;Undirected;1971;0.0025
774;79;Undirected;1972;0.0025
12;861;Undirected;1973;0.0025
164;340;Undirected;1974;0.0025
753;699;Undirected;1975;0.0025
273;307;Undirected;1976;0.0025
436;11;Undirected;1977;0.0025
6;635;Undirected;1978;0.0025
11;696;Undirected;1979;0.0025
267;217;Undirected;1980;0.0025
684;356;Undirected;1981;0.0025
446;864;Undirected;1982;0.0025
13;965;Undirected;1983;0.0025
405;11;Undirected;1984;0.0025
460;11;Undirected;1985;0.0025
57;525;Undirected;1986;0.0025
23;582;Undirected;1987;0.005
8;6;Undirected;1988;0.0025
22;4;Undirected;1989;0.0025
132;808;Undirected;1990;0.0075
320;808;Undirected;1991;0.0025
23;812;Undirected;1992;0.0025
234;11;Undirected;1993;0.0025
113;326;Undirected;1994;0.0025
435;879;Undirected;1995;0.0025
61;355;Undirected;1996;0.0025
135;208;Undirected;1997;0.0025
1008;11;Undirected;1998;0.005
428;44;Undirected;1999;0.0025
441;400;Undirected;2000;0.0025
280;629;Undirected;2001;0.0025
401;6;Undirected;2002;0.0025
608;304;Undirected;2003;0.0025
903;696;Undirected;2004;0.0025
609;730;Undirected;2005;0.0025
48;258;Undirected;2006;0.0025
668;533;Undirected;2007;0.0025
112;50;Undirected;2008;0.0025
668;721;Undirected;2009;0.0025
439;290;Undirected;2010;0.0025
315;11;Undirected;2011;0.0075
468;445;Undirected;2012;0.0025
122;1009;Undirected;2013;0.0025
665;11;Undirected;2014;0.0025
328;558;Undirected;2015;0.0025
990;1010;Undirected;2016;0.0025
1011;6;Undirected;2017;0.005
6;772;Undirected;2018;0.0025
185;1012;Undirected;2019;0.0025
24;29;Undirected;2020;0.0025
6;1013;Undirected;2021;0.0025
208;155;Undirected;2022;0.0025
6;830;Undirected;2023;0.0025
113;3;Undirected;2024;0.0025
261;911;Undirected;2025;0.0025
157;242;Undirected;2026;0.0025
101;121;Undirected;2027;0.0025
344;6;Undirected;2028;0.0075
258;402;Undirected;2029;0.0025
618;340;Undirected;2030;0.0025
1014;541;Undirected;2031;0.0025
208;11;Undirected;2032;0.0075
429;11;Undirected;2033;0.0025
1;11;Undirected;2034;0.0025
345;336;Undirected;2035;0.0025
908;4;Undirected;2036;0.0025
26;11;Undirected;2037;0.0025
213;705;Undirected;2038;0.0025
23;1015;Undirected;2039;0.0025
654;601;Undirected;2040;0.0025
105;357;Undirected;2041;0.0025
852;564;Undirected;2042;0.0025
317;6;Undirected;2043;0.0025
1016;6;Undirected;2044;0.0075
441;649;Undirected;2045;0.0025
23;286;Undirected;2046;0.0025
31;6;Undirected;2047;0.0025
736;435;Undirected;2048;0.0025
6;435;Undirected;2049;0.0025
6;132;Undirected;2050;0.0175
282;456;Undirected;2051;0.0025
13;680;Undirected;2052;0.0025
11;328;Undirected;2053;0.0025
537;13;Undirected;2054;0.005
727;108;Undirected;2055;0.0025
49;831;Undirected;2056;0.0025
463;48;Undirected;2057;0.0025
311;1012;Undirected;2058;0.0025
355;11;Undirected;2059;0.005
11;828;Undirected;2060;0.0025
386;163;Undirected;2061;0.0025
121;184;Undirected;2062;0.0025
205;97;Undirected;2063;0.0025
1017;972;Undirected;2064;0.0025
983;4;Undirected;2065;0.0025
442;979;Undirected;2066;0.0025
489;474;Undirected;2067;0.0025
487;505;Undirected;2068;0.005
6;963;Undirected;2069;0.0025
6;413;Undirected;2070;0.0025
675;283;Undirected;2071;0.0075
1018;6;Undirected;2072;0.0025
112;366;Undirected;2073;0.0025
11;697;Undirected;2074;0.005
120;11;Undirected;2075;0.0025
381;383;Undirected;2076;0.0025
11;878;Undirected;2077;0.0125
1019;24;Undirected;2078;0.0025
544;175;Undirected;2079;0.0025
324;452;Undirected;2080;0.0025
86;11;Undirected;2081;0.0025
148;11;Undirected;2082;0.005
96;1020;Undirected;2083;0.0025
375;11;Undirected;2084;0.0025
366;722;Undirected;2085;0.0025
117;774;Undirected;2086;0.0025
897;807;Undirected;2087;0.0025
64;216;Undirected;2088;0.0025
715;406;Undirected;2089;0.0025
991;244;Undirected;2090;0.0025
477;505;Undirected;2091;0.0025
11;240;Undirected;2092;0.0025
905;1021;Undirected;2093;0.0025
498;317;Undirected;2094;0.0025
888;302;Undirected;2095;0.0025
177;137;Undirected;2096;0.0025
716;11;Undirected;2097;0.0025
286;1022;Undirected;2098;0.0025
122;291;Undirected;2099;0.0025
490;362;Undirected;2100;0.0025
613;11;Undirected;2101;0.005
183;6;Undirected;2102;0.0025
448;507;Undirected;2103;0.0025
841;1023;Undirected;2104;0.0025
591;828;Undirected;2105;0.0025
455;414;Undirected;2106;0.005
812;23;Undirected;2107;0.0025
171;6;Undirected;2108;0.07
772;132;Undirected;2109;0.0025
495;605;Undirected;2110;0.0025
101;339;Undirected;2111;0.0025
58;916;Undirected;2112;0.0025
193;640;Undirected;2113;0.005
11;893;Undirected;2114;0.005
365;574;Undirected;2115;0.0025
566;151;Undirected;2116;0.065
6;184;Undirected;2117;0.0025
670;175;Undirected;2118;0.005
990;6;Undirected;2119;0.0025
938;11;Undirected;2120;0.0025
925;145;Undirected;2121;0.01
265;6;Undirected;2122;0.005
660;23;Undirected;2123;0.0025
626;765;Undirected;2124;0.0025
927;121;Undirected;2125;0.0025
236;670;Undirected;2126;0.0025
505;23;Undirected;2127;0.0025
1006;151;Undirected;2128;0.0075
11;916;Undirected;2129;0.0025
1024;284;Undirected;2130;0.0025
780;118;Undirected;2131;0.0025
354;36;Undirected;2132;0.065
6;783;Undirected;2133;0.0025
169;844;Undirected;2134;0.0025
203;11;Undirected;2135;0.0075
11;79;Undirected;2136;0.005
56;310;Undirected;2137;0.0025
375;910;Undirected;2138;0.0025
1021;11;Undirected;2139;0.0025
6;181;Undirected;2140;0.0025
301;624;Undirected;2141;0.005
6;702;Undirected;2142;0.0025
39;425;Undirected;2143;0.005
139;517;Undirected;2144;0.0025
6;607;Undirected;2145;0.0025
334;116;Undirected;2146;0.0025
847;1;Undirected;2147;0.0025
6;1007;Undirected;2148;0.0025
22;773;Undirected;2149;0.0025
577;558;Undirected;2150;0.0025
572;11;Undirected;2151;0.035
11;996;Undirected;2152;0.0025
1025;6;Undirected;2153;0.0025
11;59;Undirected;2154;0.0025
41;382;Undirected;2155;0.0025
934;1026;Undirected;2156;0.0025
6;237;Undirected;2157;0.0025
11;923;Undirected;2158;0.0025
22;257;Undirected;2159;0.0025
561;962;Undirected;2160;0.0025
1018;97;Undirected;2161;0.0025
360;626;Undirected;2162;0.0025
789;413;Undirected;2163;0.0025
6;843;Undirected;2164;0.005
304;843;Undirected;2165;0.005
6;713;Undirected;2166;0.0025
137;687;Undirected;2167;0.0025
237;314;Undirected;2168;0.0025
479;908;Undirected;2169;0.0025
1002;6;Undirected;2170;0.0025
6;680;Undirected;2171;0.0025
864;493;Undirected;2172;0.0025
460;5;Undirected;2173;0.0025
11;546;Undirected;2174;0.005
366;11;Undirected;2175;0.005
243;570;Undirected;2176;0.0025
4;23;Undirected;2177;0.0025
93;914;Undirected;2178;0.005
254;826;Undirected;2179;0.0025
369;577;Undirected;2180;0.0025
162;464;Undirected;2181;0.0025
686;686;Undirected;2182;0.0025
416;616;Undirected;2183;0.0025
11;838;Undirected;2184;0.0025
786;723;Undirected;2185;0.0025
33;334;Undirected;2186;0.0025
759;164;Undirected;2187;0.0025
190;65;Undirected;2188;0.0025
619;386;Undirected;2189;0.0025
1027;1028;Undirected;2190;0.0025
85;655;Undirected;2191;0.0025
6;305;Undirected;2192;0.005
617;923;Undirected;2193;0.0025
920;978;Undirected;2194;0.0025
6;1029;Undirected;2195;0.0025
36;192;Undirected;2196;0.0025
413;808;Undirected;2197;0.0025
286;774;Undirected;2198;0.0025
137;864;Undirected;2199;0.0025
203;6;Undirected;2200;0.0075
251;395;Undirected;2201;0.0025
151;62;Undirected;2202;0.0025
811;739;Undirected;2203;0.0025
41;708;Undirected;2204;0.0025
6;788;Undirected;2205;0.0025
544;6;Undirected;2206;0.0025
780;592;Undirected;2207;0.0025
457;773;Undirected;2208;0.0025
11;1030;Undirected;2209;0.0025
122;121;Undirected;2210;0.0025
476;6;Undirected;2211;0.0025
154;559;Undirected;2212;0.0025
902;435;Undirected;2213;0.0025
976;919;Undirected;2214;0.0025
6;655;Undirected;2215;0.0025
11;573;Undirected;2216;0.0025
262;548;Undirected;2217;0.0025
326;621;Undirected;2218;0.0025
148;592;Undirected;2219;0.0025
94;1031;Undirected;2220;0.0025
6;1032;Undirected;2221;0.0025
534;6;Undirected;2222;0.015
6;49;Undirected;2223;0.0025
817;428;Undirected;2224;0.0025
4;79;Undirected;2225;0.0025
875;6;Undirected;2226;0.0025
593;413;Undirected;2227;0.0025
480;32;Undirected;2228;0.0075
228;23;Undirected;2229;0.0025
122;132;Undirected;2230;0.005
351;49;Undirected;2231;0.0025
1033;659;Undirected;2232;0.005
727;727;Undirected;2233;0.0025
255;9;Undirected;2234;0.0025
758;225;Undirected;2235;0.0025
792;156;Undirected;2236;0.0025
11;112;Undirected;2237;0.0025
1034;996;Undirected;2238;0.0025
113;6;Undirected;2239;0.0025
1;6;Undirected;2240;0.0025
759;163;Undirected;2241;0.0025
689;570;Undirected;2242;0.0025
847;24;Undirected;2243;0.0025
11;818;Undirected;2244;0.0025
177;687;Undirected;2245;0.0025
603;296;Undirected;2246;0.005
596;128;Undirected;2247;0.0025
262;1001;Undirected;2248;0.0025
301;145;Undirected;2249;0.005
11;634;Undirected;2250;0.0025
216;582;Undirected;2251;0.005
966;6;Undirected;2252;0.0075
6;629;Undirected;2253;0.0025
24;39;Undirected;2254;0.01
602;296;Undirected;2255;0.0025
11;519;Undirected;2256;0.0025
11;612;Undirected;2257;0.005
1011;11;Undirected;2258;0.005
885;6;Undirected;2259;0.0025
566;171;Undirected;2260;0.065
664;390;Undirected;2261;0.0025
205;121;Undirected;2262;0.0025
6;352;Undirected;2263;0.0025
670;338;Undirected;2264;0.0025
457;117;Undirected;2265;0.0025
11;510;Undirected;2266;0.005
11;1029;Undirected;2267;0.0025
23;106;Undirected;2268;0.0025
568;878;Undirected;2269;0.0125
368;151;Undirected;2270;0.0025
6;947;Undirected;2271;0.0025
177;864;Undirected;2272;0.0025
6;345;Undirected;2273;0.0025
6;1033;Undirected;2274;0.005
192;6;Undirected;2275;0.0025
68;5;Undirected;2276;0.0025
22;3;Undirected;2277;0.0025
374;149;Undirected;2278;0.0025
864;348;Undirected;2279;0.0025
504;11;Undirected;2280;0.0025
896;856;Undirected;2281;0.0025
265;891;Undirected;2282;0.0025
449;468;Undirected;2283;0.0025
521;11;Undirected;2284;0.0025
491;6;Undirected;2285;0.005
33;592;Undirected;2286;0.0025
572;121;Undirected;2287;0.0075
251;24;Undirected;2288;0.0025
758;314;Undirected;2289;0.0025
781;666;Undirected;2290;0.0025
1035;11;Undirected;2291;0.0025
338;136;Undirected;2292;0.0025
867;548;Undirected;2293;0.0025
6;69;Undirected;2294;0.0025
214;296;Undirected;2295;0.005
543;690;Undirected;2296;0.005
1018;120;Undirected;2297;0.0025
411;232;Undirected;2298;0.0025
684;445;Undirected;2299;0.0025
383;1036;Undirected;2300;0.0025
6;513;Undirected;2301;0.0025
169;406;Undirected;2302;0.0025
68;724;Undirected;2303;0.0025
11;144;Undirected;2304;0.0025
92;661;Undirected;2305;0.0025
232;620;Undirected;2306;0.0025
245;4;Undirected;2307;0.0025
869;274;Undirected;2308;0.0025
220;49;Undirected;2309;0.0025
985;169;Undirected;2310;0.0025
61;719;Undirected;2311;0.0025
709;21;Undirected;2312;0.0025
11;76;Undirected;2313;0.0025
57;11;Undirected;2314;0.075
313;659;Undirected;2315;0.0025
76;11;Undirected;2316;0.0025
600;6;Undirected;2317;0.0025
529;92;Undirected;2318;0.0025
628;24;Undirected;2319;0.0025
613;305;Undirected;2320;0.005
350;711;Undirected;2321;0.0025
11;1037;Undirected;2322;0.0025
744;567;Undirected;2323;0.0025
408;733;Undirected;2324;0.0025
210;11;Undirected;2325;0.0025
864;138;Undirected;2326;0.0025
441;979;Undirected;2327;0.0025
604;248;Undirected;2328;0.0025
655;507;Undirected;2329;0.0025
386;6;Undirected;2330;0.0025
1038;147;Undirected;2331;0.0025
724;390;Undirected;2332;0.0025
11;382;Undirected;2333;0.0025
114;136;Undirected;2334;0.0025
22;92;Undirected;2335;0.0025
6;731;Undirected;2336;0.0175
6;284;Undirected;2337;0.0025
308;507;Undirected;2338;0.0025
746;1039;Undirected;2339;0.0025
6;624;Undirected;2340;0.005
673;48;Undirected;2341;0.0025
615;548;Undirected;2342;0.0025
707;546;Undirected;2343;0.0025
645;641;Undirected;2344;0.0025
1016;978;Undirected;2345;0.0075
1040;11;Undirected;2346;0.0025
40;840;Undirected;2347;0.0025
11;33;Undirected;2348;0.0025
985;187;Undirected;2349;0.0025
11;1010;Undirected;2350;0.005
6;248;Undirected;2351;0.0025
85;966;Undirected;2352;0.0025
760;3;Undirected;2353;0.0025
431;980;Undirected;2354;0.0025
664;266;Undirected;2355;0.0025
499;11;Undirected;2356;0.0025
631;895;Undirected;2357;0.0025
364;11;Undirected;2358;0.0025
24;532;Undirected;2359;0.0075
31;11;Undirected;2360;0.0025
286;952;Undirected;2361;0.0025
46;75;Undirected;2362;0.0025
505;11;Undirected;2363;0.02
197;1041;Undirected;2364;0.0025
11;951;Undirected;2365;0.0025
686;66;Undirected;2366;0.0025
1036;222;Undirected;2367;0.0025
522;915;Undirected;2368;0.0025
347;11;Undirected;2369;0.0025
363;227;Undirected;2370;0.0025
1001;1042;Undirected;2371;0.0025
495;604;Undirected;2372;0.0025
880;317;Undirected;2373;0.0025
1043;541;Undirected;2374;0.0025
482;859;Undirected;2375;0.0225
135;528;Undirected;2376;0.0025
829;1022;Undirected;2377;0.0025
238;758;Undirected;2378;0.0025
490;4;Undirected;2379;0.0025
796;172;Undirected;2380;0.0025
253;820;Undirected;2381;0.0025
320;132;Undirected;2382;0.0025
11;329;Undirected;2383;0.0025
767;91;Undirected;2384;0.0025
1044;333;Undirected;2385;0.0025
48;4;Undirected;2386;0.0025
1004;11;Undirected;2387;0.0025
300;624;Undirected;2388;0.005
676;836;Undirected;2389;0.0025
11;715;Undirected;2390;0.0025
642;132;Undirected;2391;0.0025
428;704;Undirected;2392;0.0025
381;689;Undirected;2393;0.0025
113;370;Undirected;2394;0.0025
808;418;Undirected;2395;0.005
606;11;Undirected;2396;0.0025
731;1045;Undirected;2397;0.0025
419;1020;Undirected;2398;0.0025
121;70;Undirected;2399;0.0025
6;453;Undirected;2400;0.0025
13;57;Undirected;2401;0.0025
764;305;Undirected;2402;0.005
614;304;Undirected;2403;0.005
655;509;Undirected;2404;0.0025
49;219;Undirected;2405;0.0025
582;999;Undirected;2406;0.005
431;1031;Undirected;2407;0.0025
773;661;Undirected;2408;0.0025
486;218;Undirected;2409;0.0025
599;11;Undirected;2410;0.0025
1027;975;Undirected;2411;0.0025
6;900;Undirected;2412;0.0025
1001;548;Undirected;2413;0.0025
323;6;Undirected;2414;0.005
11;640;Undirected;2415;0.005
632;6;Undirected;2416;0.0025
355;83;Undirected;2417;0.0025
786;48;Undirected;2418;0.0025
6;235;Undirected;2419;0.0025
738;612;Undirected;2420;0.005
304;502;Undirected;2421;0.0025
699;99;Undirected;2422;0.0025
901;497;Undirected;2423;0.0025
121;908;Undirected;2424;0.0025
1031;980;Undirected;2425;0.0025
819;312;Undirected;2426;0.005
710;6;Undirected;2427;0.0025
11;456;Undirected;2428;0.0025
226;30;Undirected;2429;0.0025
600;11;Undirected;2430;0.0025
92;421;Undirected;2431;0.0025
380;6;Undirected;2432;0.0025
117;362;Undirected;2433;0.0025
542;196;Undirected;2434;0.0025
244;812;Undirected;2435;0.0025
49;13;Undirected;2436;0.0025
426;304;Undirected;2437;0.0025
453;91;Undirected;2438;0.0025
654;11;Undirected;2439;0.0025
11;1022;Undirected;2440;0.0025
679;214;Undirected;2441;0.0025
1002;11;Undirected;2442;0.0025
324;384;Undirected;2443;0.0025
11;174;Undirected;2444;0.005
971;158;Undirected;2445;0.0025
486;507;Undirected;2446;0.0025
122;39;Undirected;2447;0.0025
258;596;Undirected;2448;0.0025
436;121;Undirected;2449;0.0025
432;128;Undirected;2450;0.0025
915;523;Undirected;2451;0.0025
840;212;Undirected;2452;0.0025
552;816;Undirected;2453;0.0025
6;567;Undirected;2454;0.0025
214;5;Undirected;2455;0.0025
1035;6;Undirected;2456;0.0025
175;114;Undirected;2457;0.0025
57;345;Undirected;2458;0.0025
30;223;Undirected;2459;0.0025
834;70;Undirected;2460;0.0025
552;132;Undirected;2461;0.0025
6;932;Undirected;2462;0.0025
217;1032;Undirected;2463;0.0025
420;174;Undirected;2464;0.0025
6;585;Undirected;2465;0.0025
489;402;Undirected;2466;0.0025
11;167;Undirected;2467;0.0025
122;382;Undirected;2468;0.0025
686;662;Undirected;2469;0.0025
1040;6;Undirected;2470;0.0025
154;312;Undirected;2471;0.0025
902;581;Undirected;2472;0.0025
6;767;Undirected;2473;0.0025
11;810;Undirected;2474;0.0025
11;503;Undirected;2475;0.0025
917;527;Undirected;2476;0.0025
6;668;Undirected;2477;0.0025
1036;570;Undirected;2478;0.0025
433;422;Undirected;2479;0.0025
604;118;Undirected;2480;0.0025
13;988;Undirected;2481;0.0025
61;573;Undirected;2482;0.0025
23;398;Undirected;2483;0.0025
42;946;Undirected;2484;0.0025
233;629;Undirected;2485;0.0025
731;279;Undirected;2486;0.0125
6;751;Undirected;2487;0.0025
11;910;Undirected;2488;0.0025
1046;505;Undirected;2489;0.0025
763;6;Undirected;2490;0.0025
1047;54;Undirected;2491;0.0025
