Source;Target;Type;id;weight
208;15;Undirected;142;0.0628272251309
209;210;Undirected;143;0.00261780104712
15;211;Undirected;144;0.00130890052356
212;213;Undirected;145;0.00130890052356
14;214;Undirected;146;0.00130890052356
14;215;Undirected;147;0.00130890052356
216;26;Undirected;148;0.00261780104712
217;218;Undirected;149;0.00130890052356
219;220;Undirected;150;0.00130890052356
96;14;Undirected;151;0.00130890052356
14;26;Undirected;152;0.243455497382
221;222;Undirected;153;0.00130890052356
223;224;Undirected;154;0.00130890052356
225;187;Undirected;155;0.00261780104712
226;227;Undirected;156;0.00261780104712
228;26;Undirected;157;0.00130890052356
229;47;Undirected;158;0.00130890052356
18;230;Undirected;159;0.00130890052356
52;231;Undirected;160;0.00130890052356
232;172;Undirected;161;0.00130890052356
139;233;Undirected;162;0.00130890052356
208;234;Undirected;163;0.00130890052356
235;236;Undirected;164;0.00130890052356
14;237;Undirected;165;0.00261780104712
15;238;Undirected;166;0.00130890052356
130;77;Undirected;167;0.00130890052356
239;111;Undirected;168;0.00130890052356
240;241;Undirected;169;0.00130890052356
242;15;Undirected;170;0.00130890052356
243;244;Undirected;171;0.00130890052356
14;245;Undirected;172;0.00130890052356
246;36;Undirected;173;0.00130890052356
247;195;Undirected;174;0.00130890052356
26;248;Undirected;175;0.00130890052356
249;250;Undirected;176;0.00130890052356
251;252;Undirected;177;0.00130890052356
26;253;Undirected;178;0.00130890052356
254;255;Undirected;179;0.00130890052356
256;257;Undirected;180;0.00261780104712
15;114;Undirected;181;0.00261780104712
258;15;Undirected;182;0.00130890052356
259;162;Undirected;183;0.00130890052356
260;110;Undirected;184;0.00130890052356
181;14;Undirected;185;0.0130890052356
261;262;Undirected;186;0.00130890052356
263;216;Undirected;187;0.00130890052356
264;265;Undirected;188;0.00130890052356
266;267;Undirected;189;0.00130890052356
268;269;Undirected;190;0.00130890052356
270;14;Undirected;191;0.00261780104712
271;272;Undirected;192;0.00130890052356
273;274;Undirected;193;0.00130890052356
216;275;Undirected;194;0.00130890052356
157;276;Undirected;195;0.00130890052356
277;278;Undirected;196;0.00130890052356
279;162;Undirected;197;0.00130890052356
36;280;Undirected;198;0.00130890052356
281;282;Undirected;199;0.00130890052356
124;283;Undirected;200;0.00130890052356
284;14;Undirected;201;0.00130890052356
285;286;Undirected;202;0.00130890052356
287;288;Undirected;203;0.00130890052356
225;289;Undirected;204;0.00130890052356
290;291;Undirected;205;0.00130890052356
31;227;Undirected;206;0.00261780104712
292;293;Undirected;207;0.00130890052356
294;33;Undirected;208;0.00130890052356
15;295;Undirected;209;0.00261780104712
296;293;Undirected;210;0.00130890052356
297;138;Undirected;211;0.00130890052356
298;299;Undirected;212;0.00130890052356
26;300;Undirected;213;0.00130890052356
301;302;Undirected;214;0.00130890052356
14;303;Undirected;215;0.00261780104712
206;304;Undirected;216;0.00130890052356
242;305;Undirected;217;0.00130890052356
306;93;Undirected;218;0.00130890052356
307;47;Undirected;219;0.00130890052356
308;238;Undirected;220;0.00130890052356
309;14;Undirected;221;0.00130890052356
310;311;Undirected;222;0.00130890052356
312;15;Undirected;223;0.00130890052356
15;313;Undirected;224;0.00130890052356
314;315;Undirected;225;0.00130890052356
14;316;Undirected;226;0.00130890052356
317;318;Undirected;227;0.00130890052356
319;320;Undirected;228;0.00130890052356
91;171;Undirected;229;0.00130890052356
156;321;Undirected;230;0.00130890052356
14;322;Undirected;231;0.00130890052356
254;323;Undirected;232;0.00130890052356
47;324;Undirected;233;0.00130890052356
47;325;Undirected;234;0.00130890052356
326;140;Undirected;235;0.00130890052356
86;327;Undirected;236;0.00130890052356
328;329;Undirected;237;0.00130890052356
330;331;Undirected;238;0.00130890052356
332;333;Undirected;239;0.00130890052356
225;334;Undirected;240;0.00130890052356
335;15;Undirected;241;0.00130890052356
336;337;Undirected;242;0.00130890052356
334;14;Undirected;243;0.0157068062827
142;338;Undirected;244;0.00130890052356
339;15;Undirected;245;0.00130890052356
91;340;Undirected;246;0.00130890052356
341;29;Undirected;247;0.00130890052356
342;14;Undirected;248;0.00130890052356
109;343;Undirected;249;0.00130890052356
344;15;Undirected;250;0.00130890052356
345;346;Undirected;251;0.00130890052356
70;347;Undirected;252;0.00130890052356
348;47;Undirected;253;0.00130890052356
349;26;Undirected;254;0.00130890052356
91;350;Undirected;255;0.00130890052356
351;352;Undirected;256;0.00130890052356
353;354;Undirected;257;0.00130890052356
355;356;Undirected;258;0.00130890052356
14;357;Undirected;259;0.00130890052356
358;359;Undirected;260;0.00130890052356
360;361;Undirected;261;0.00130890052356
362;91;Undirected;262;0.00130890052356
363;50;Undirected;263;0.00130890052356
364;93;Undirected;264;0.00130890052356
47;365;Undirected;265;0.00130890052356
366;367;Undirected;266;0.00130890052356
368;247;Undirected;267;0.00130890052356
293;369;Undirected;268;0.00130890052356
18;370;Undirected;269;0.0183246073298
371;372;Undirected;270;0.00130890052356
140;373;Undirected;271;0.00130890052356
181;148;Undirected;272;0.00130890052356
374;375;Undirected;273;0.00130890052356
376;104;Undirected;274;0.00130890052356
377;14;Undirected;275;0.00130890052356
15;378;Undirected;276;0.00392670157068
379;14;Undirected;277;0.00130890052356
330;293;Undirected;278;0.00130890052356
97;380;Undirected;279;0.00130890052356
381;358;Undirected;280;0.00130890052356
15;382;Undirected;281;0.00130890052356
383;24;Undirected;282;0.00130890052356
384;385;Undirected;283;0.00130890052356
386;387;Undirected;284;0.00130890052356
388;29;Undirected;285;0.00130890052356
14;364;Undirected;286;0.00130890052356
14;389;Undirected;287;0.00130890052356
385;208;Undirected;288;0.00130890052356
26;390;Undirected;289;0.00130890052356
24;391;Undirected;290;0.00130890052356
373;251;Undirected;291;0.00130890052356
392;110;Undirected;292;0.00130890052356
393;47;Undirected;293;0.00130890052356
394;395;Undirected;294;0.00130890052356
396;275;Undirected;295;0.00130890052356
15;397;Undirected;296;0.00130890052356
235;244;Undirected;297;0.00130890052356
398;286;Undirected;298;0.00130890052356
106;399;Undirected;299;0.0183246073298
400;29;Undirected;300;0.00130890052356
99;364;Undirected;301;0.00130890052356
401;227;Undirected;302;0.00130890052356
402;403;Undirected;303;0.00130890052356
404;405;Undirected;304;0.00130890052356
11;406;Undirected;305;0.00130890052356
407;408;Undirected;306;0.00130890052356
409;14;Undirected;307;0.00261780104712
410;334;Undirected;308;0.00130890052356
15;411;Undirected;309;0.00392670157068
15;10;Undirected;310;0.00130890052356
412;413;Undirected;311;0.00130890052356
414;15;Undirected;312;0.00130890052356
